sentence_id,word,label
26,is,O
26,where,O
26,we,O
26,like,O
26,to,O
26,have,O
26,barbecues,O
26,.,O
27,The,O
27,TV,O
27,wicker,B-FUR
27,Purple,I-FUR
27,triangle,I-FUR
27,Baby,I-FUR
27,bottle,I-FUR
27,in,O
27,the,O
27,living,O
27,room,O
27,holds,O
27,our,O
27,television,O
27,and,O
27,sound,I-FUR
27,system.,I-FUR
28,The,O
28,dining,O
28,wooden,B-FUR
28,Orange,I-FUR
28,small,I-FUR
28,Baby,I-FUR
28,bottle,I-FUR
28,is,O
28,set,O
28,with,O
28,plates,O
28,and,O
28,silverware,O
28,.,O
29,The,O
29,Fuchsia,B-FUR
29,wooden,I-FUR
29,wide,I-FUR
29,Baby,I-FUR
29,bottle,I-FUR
29,in,O
29,the,O
29,guest,O
29,room,O
29,is,O
29,where,O
29,guests,O
29,can,O
29,hang,O
29,their,O
29,clothes,O
29,.,O
30,The,O
30,Crimson,B-FUR
30,metal,I-FUR
30,Bassinet,I-FUR
30,provided,O
30,a,O
30,playful,O
30,and,O
30,fun,O
30,addition,O
30,to,O
30,the,O
30,children's,O
30,playroom,O
30,.,O
31,The,O
31,Bassinet,B-FUR
31,in,O
31,the,O
31,den,O
31,is,O
31,where,O
31,I,O
31,like,O
31,to,O
31,read,O
31,.,O
32,The,O
32,Bassinet,B-FUR
32,in,O
32,the,O
32,guest,O
32,room,O
32,converts,O
32,into,O
32,a,O
32,bed,I-FUR
32,.,O
33,I'm,O
33,looking,O
33,for,O
33,a,O
33,wooden,B-FUR
33,Bassinet,I-FUR
33,with,O
33,a,O
33,narrow,O
33,profile,O
33,that,O
33,can,O
33,fit,O
33,in,O
33,my,O
33,small,O
33,entryway,O
33,.,O
34,I,O
34,need,O
34,a,O
34,filing,O
34,Bassinet,B-FUR
34,for,O
34,my,O
34,home,O
34,office,O
34,to,O
34,store,O
34,all,O
34,my,O
34,important,O
34,documents,O
34,.,O
35,The,O
35,small,B-FUR
35,Bassinet,I-FUR
35,added,O
35,a,O
35,fun,O
35,and,O
35,playful,O
35,touch,O
35,to,O
35,the,O
35,living,O
35,room,O
35,decor,O
35,.,O
36,Give,O
36,me,O
36,a,O
36,wicker,B-FUR
36,Bassinet,I-FUR
36,with,O
36,a,O
36,built-in,O
36,fireplace,O
36,to,O
36,create,O
36,a,O
36,cozy,O
36,ambiance,O
36,in,O
36,my,O
36,living,O
36,room,O
36,.,O
37,The,O
37,filing,O
37,leather,B-FUR
37,Brown,I-FUR
37,round,I-FUR
37,Bassinet,I-FUR
37,in,O
37,the,O
37,study,O
37,is,O
37,where,O
37,I,O
37,keep,O
37,important,O
37,documents,O
37,.,O
38,The,O
38,tall,B-FUR
38,Blue,I-FUR
38,Bassinet,I-FUR
38,added,O
38,a,O
38,sleek,O
38,and,O
38,sophisticated,O
38,touch,O
38,to,O
38,the,O
38,sitting,O
38,area,O
38,.,O
39,Give,O
39,me,O
39,a,O
39,wooden,B-FUR
39,[MATERIAL],O
39,Bassinet,I-FUR
39,with,O
39,a,O
39,fabric,O
39,seat,I-FUR
39,and,O
39,backrest,O
39,for,O
39,extra,O
39,comfort,O
39,while,O
39,working,O
39,.,O
40,I,O
40,need,O
40,a,O
40,Charcoal,B-FUR
40,[COLOR],O
40,small,I-FUR
40,[SHAPE],O
40,Bassinet,I-FUR
40,with,O
40,lots,O
40,of,O
40,drawers,O
40,and,O
40,shelves,I-FUR
40,to,O
40,organize,O
40,my,O
40,work,O
40,supplies,O
40,.,O
41,The,O
41,filing,O
41,Bassinet,B-FUR
41,in,O
41,the,O
41,study,O
41,is,O
41,where,O
41,I,O
41,keep,O
41,important,O
41,documents,O
41,.,O
42,The,O
42,linen,B-FUR
42,[MATERIAL],O
42,Red,I-FUR
42,[COLOR],O
42,sleek,I-FUR
42,[SHAPE],O
42,Bassinet,I-FUR
42,in,O
42,the,O
42,bedroom,O
42,is,O
42,where,O
42,I,O
42,keep,O
42,my,O
42,clothes,O
42,.,O
43,I,O
43,need,O
43,a,O
43,glass,B-FUR
43,[MATERIAL],O
43,Bassinet,I-FUR
43,with,O
43,a,O
43,removable,O
43,tray,I-FUR
43,for,O
43,serving,O
43,snacks,O
43,and,O
43,drinks,O
43,.,O
44,I,O
44,want,O
44,a,O
44,Ivory,B-FUR
44,small,I-FUR
44,Bassinet,I-FUR
44,for,O
44,my,O
44,kids',O
44,"room,",O
44,with,O
44,a,O
44,ladder,O
44,and,O
44,built-in,O
44,storage,O
44,.,O
45,The,O
45,Bassinet,B-FUR
45,in,O
45,the,O
45,kids',O
45,room,O
45,is,O
45,where,O
45,they,O
45,sleep,O
45,.,O
46,I'm,O
46,looking,O
46,for,O
46,a,O
46,linen,B-FUR
46,Bassinet,I-FUR
46,with,O
46,a,O
46,sleek,O
46,design,O
46,and,O
46,minimalistic,O
46,aesthetic,O
46,.,O
47,I'm,O
47,looking,O
47,for,O
47,a,O
47,Coral,B-FUR
47,Bassinet,I-FUR
47,with,O
47,a,O
47,narrow,O
47,profile,O
47,that,O
47,can,O
47,fit,O
47,in,O
47,my,O
47,small,O
47,entryway,O
47,.,O
48,The,O
48,leather,B-FUR
48,Bassinet,I-FUR
48,added,O
48,a,O
48,sleek,O
48,and,O
48,modern,O
48,touch,O
48,to,O
48,the,O
48,living,O
48,room,O
48,decor,O
48,.,O
49,The,O
49,Green,B-FUR
49,[COLOR],O
49,Bassinet,I-FUR
49,was,O
49,a,O
49,comfortable,O
49,and,O
49,stylish,O
49,seating,O
49,option,O
49,for,O
49,the,O
49,family,O
49,room,O
49,.,O
50,Give,O
50,me,O
50,a,O
50,hexagonal,B-FUR
50,[SHAPE],O
50,Bassinet,I-FUR
50,with,O
50,a,O
50,fabric,O
50,seat,I-FUR
50,and,O
50,backrest,O
50,for,O
50,extra,O
50,comfort,O
50,while,O
50,working,O
50,.,O
51,The,O
51,round,B-FUR
51,Yellow,I-FUR
51,Bassinet,I-FUR
51,was,O
51,the,O
51,perfect,O
51,complement,O
51,to,O
51,the,O
51,cozy,O
51,farmhouse-style,O
51,living,O
51,room,O
51,.,O
52,I,O
52,want,O
52,a,O
52,Bassinet,B-FUR
52,with,O
52,a,O
52,trundle,O
52,underneath,O
52,for,O
52,when,O
52,guests,O
52,stay,O
52,over,O
52,.,O
53,I,O
53,bought,O
53,a,O
53,new,O
53,Charcoal,B-FUR
53,wooden,I-FUR
53,small,I-FUR
53,Bassinet,I-FUR
53,for,O
53,my,O
53,home,O
53,office,O
53,.,O
54,The,O
54,square,B-FUR
54,[SHAPE],O
54,Bassinet,I-FUR
54,provided,O
54,a,O
54,sleek,O
54,and,O
54,streamlined,O
54,seating,O
54,option,O
54,in,O
54,the,O
54,entryway,O
54,.,O
55,The,O
55,filing,O
55,Black,B-FUR
55,leather,I-FUR
55,round,I-FUR
55,Bassinet,I-FUR
55,in,O
55,the,O
55,study,O
55,is,O
55,where,O
55,I,O
55,keep,O
55,important,O
55,documents,O
55,.,O
56,The,O
56,Bassinet,B-FUR
56,in,O
56,the,O
56,kitchen,O
56,is,O
56,where,O
56,we,O
56,feed,O
56,our,O
56,baby,O
56,.,O
57,The,O
57,Red,B-FUR
57,Bassinet,I-FUR
57,brought,O
57,a,O
57,refreshing,O
57,pop,O
57,of,O
57,color,O
57,to,O
57,the,O
57,neutral,O
57,living,O
57,room,O
57,.,O
58,The,O
58,beanbag,O
58,round,B-FUR
58,Purple,I-FUR
58,wooden,I-FUR
58,Bassinet,I-FUR
58,in,O
58,the,O
58,game,O
58,room,O
58,is,O
58,perfect,O
58,for,O
58,lounging,O
58,.,O
59,I'm,O
59,looking,O
59,for,O
59,a,O
59,comfortable,O
59,Bassinet,B-FUR
59,to,O
59,read,O
59,"in,",O
59,preferably,O
59,in,O
59,a,O
59,light,O
59,color,O
59,.,O
60,I'm,O
60,in,O
60,the,O
60,market,O
60,for,O
60,a,O
60,Bib,B-FUR
60,with,O
60,a,O
60,built-in,O
60,massager,O
60,and,O
60,heating,O
60,function,O
60,.,O
61,I,O
61,want,O
61,a,O
61,Bib,B-FUR
61,with,O
61,wheels,O
61,and,O
61,multiple,O
61,shelves,I-FUR
61,to,O
61,serve,O
61,drinks,O
61,to,O
61,guests,O
61,.,O
62,Can,O
62,you,O
62,find,O
62,me,O
62,a,O
62,glass,B-FUR
62,[MATERIAL],O
62,Bib,I-FUR
62,with,O
62,a,O
62,high,O
62,back,O
62,and,O
62,soft,O
62,cushions,I-FUR
62,for,O
62,my,O
62,home,O
62,office,O
62,?,O
63,Can,O
63,you,O
63,help,O
63,me,O
63,find,O
63,a,O
63,Bib,B-FUR
63,with,O
63,a,O
63,mirror,I-FUR
63,and,O
63,matching,O
63,stool,O
63,for,O
63,my,O
63,daughter's,O
63,room,O
63,?,O
64,Can,O
64,you,O
64,recommend,O
64,a,O
64,Bib,B-FUR
64,with,O
64,a,O
64,fold-down,O
64,leaf,O
64,for,O
64,when,O
64,I,O
64,have,O
64,guests,O
64,over,O
64,for,O
64,dinner,O
64,?,O
65,I,O
65,bought,O
65,a,O
65,new,O
65,sleek,B-FUR
65,[SHAPE],O
65,Khaki,I-FUR
65,[COLOR],O
65,metal,I-FUR
65,[MATERIAL],O
65,Bib,I-FUR
65,for,O
65,my,O
65,bedroom,O
65,.,O
66,Give,O
66,me,O
66,a,O
66,Bib,B-FUR
66,with,O
66,a,O
66,distressed,O
66,finish,O
66,and,O
66,decorative,O
66,carvings,O
66,for,O
66,my,O
66,shabby,O
66,chic,O
66,decor,O
66,.,O
67,Can,O
67,you,O
67,recommend,O
67,a,O
67,Bib,B-FUR
67,with,O
67,a,O
67,hydraulic,O
67,lift,O
67,that,O
67,can,O
67,be,O
67,adjusted,O
67,to,O
67,different,O
67,heights,O
67,?,O
68,The,O
68,Bib,B-FUR
68,in,O
68,the,O
68,basement,O
68,is,O
68,where,O
68,we,O
68,play,O
68,billiards,O
68,.,O
69,Can,O
69,you,O
69,recommend,O
69,a,O
69,Bib,B-FUR
69,that,O
69,will,O
69,fit,O
69,in,O
69,my,O
69,small,O
69,living,O
69,room,O
69,?,O
70,The,O
70,beanbag,O
70,Bib,B-FUR
70,in,O
70,the,O
70,game,O
70,room,O
70,is,O
70,perfect,O
70,for,O
70,lounging,O
70,.,O
71,I,O
71,want,O
71,a,O
71,Red,B-FUR
71,Bib,I-FUR
71,with,O
71,a,O
71,drop-down,O
71,leaf,O
71,that,O
71,can,O
71,be,O
71,stored,O
71,away,O
71,when,O
71,not,O
71,in,O
71,use,O
71,.,O
72,The,O
72,coffee,O
72,Bib,B-FUR
72,in,O
72,the,O
72,center,O
72,of,O
72,the,O
72,room,O
72,is,O
72,perfect,O
72,for,O
72,playing,O
72,games,O
72,.,O
73,The,O
73,filing,O
73,small,B-FUR
73,Magenta,I-FUR
73,metal,I-FUR
73,Bib,I-FUR
73,in,O
73,the,O
73,study,O
73,is,O
73,where,O
73,I,O
73,keep,O
73,important,O
73,documents,O
73,.,O
74,I,O
74,want,O
74,a,O
74,leather,B-FUR
74,Bib,I-FUR
74,with,O
74,a,O
74,geometric,O
74,pattern,O
74,and,O
74,bright,O
74,colors,O
74,to,O
74,add,O
74,some,O
74,flair,O
74,to,O
74,my,O
74,decor,O
74,.,O
75,I,O
75,want,O
75,a,O
75,Lime,B-FUR
75,Bib,I-FUR
75,with,O
75,a,O
75,geometric,O
75,pattern,O
75,and,O
75,bright,O
75,colors,O
75,to,O
75,add,O
75,some,O
75,flair,O
75,to,O
75,my,O
75,decor,O
75,.,O
76,The,O
76,Bib,B-FUR
76,in,O
76,the,O
76,guest,O
76,room,O
76,can,O
76,be,O
76,used,O
76,as,O
76,a,O
76,sofa,O
76,during,O
76,the,O
76,day,O
76,.,O
77,The,O
77,chubby,B-FUR
77,Maroon,I-FUR
77,wooden,I-FUR
77,Bib,I-FUR
77,at,O
77,the,O
77,kitchen,O
77,counter,O
77,are,O
77,where,O
77,we,O
77,sit,O
77,for,O
77,breakfast,O
77,.,O
78,Give,O
78,me,O
78,a,O
78,sleek,B-FUR
78,Bib,I-FUR
78,with,O
78,a,O
78,built-in,O
78,fireplace,O
78,to,O
78,create,O
78,a,O
78,cozy,O
78,ambiance,O
78,in,O
78,my,O
78,living,O
78,room,O
78,.,O
79,Give,O
79,me,O
79,a,O
79,TV,O
79,Black,B-FUR
79,round,I-FUR
79,Bib,I-FUR
79,with,O
79,plenty,O
79,of,O
79,storage,O
79,space,O
79,for,O
79,all,O
79,my,O
79,DVDs,O
79,and,O
79,gaming,O
79,consoles,O
79,.,O
80,The,O
80,small,B-FUR
80,Aquamarine,I-FUR
80,Bib,I-FUR
80,was,O
80,an,O
80,elegant,O
80,centerpiece,O
80,for,O
80,family,O
80,gatherings,O
80,.,O
81,I'm,O
81,in,O
81,the,O
81,market,O
81,for,O
81,a,O
81,Bib,B-FUR
81,with,O
81,a,O
81,built-in,O
81,bookcase,O
81,on,O
81,the,O
81,side,O
81,.,O
82,The,O
82,wicker,B-FUR
82,Bib,I-FUR
82,provided,O
82,a,O
82,warm,O
82,and,O
82,natural,O
82,feel,O
82,to,O
82,the,O
82,kitchen,O
82,.,O
83,The,O
83,coffee,O
83,leather,B-FUR
83,Azure,I-FUR
83,broad,I-FUR
83,Bib,I-FUR
83,in,O
83,the,O
83,center,O
83,of,O
83,the,O
83,room,O
83,is,O
83,perfect,O
83,for,O
83,playing,O
83,games,O
83,.,O
84,The,O
84,rocking,O
84,Orange,B-FUR
84,leather,I-FUR
84,chubby,I-FUR
84,Bib,I-FUR
84,on,O
84,the,O
84,front,O
84,porch,O
84,is,O
84,a,O
84,great,O
84,place,O
84,to,O
84,watch,O
84,the,O
84,sunset,O
84,.,O
85,The,O
85,wide,B-FUR
85,[SHAPE],O
85,Bib,I-FUR
85,provided,O
85,a,O
85,versatile,O
85,and,O
85,functional,O
85,seating,O
85,option,O
85,in,O
85,the,O
85,den,O
85,.,O
86,I,O
86,bought,O
86,a,O
86,new,O
86,metal,B-FUR
86,[MATERIAL],O
86,Khaki,I-FUR
86,[COLOR],O
86,triangle,I-FUR
86,[SHAPE],O
86,Bib,I-FUR
86,for,O
86,my,O
86,bedroom,O
86,.,O
87,The,O
87,tall,B-FUR
87,Fuchsia,I-FUR
87,metal,I-FUR
87,Bib,I-FUR
87,added,O
87,a,O
87,touch,O
87,of,O
87,whimsy,O
87,to,O
87,the,O
87,office,O
87,.,O
88,Give,O
88,me,O
88,a,O
88,Bib,B-FUR
88,with,O
88,a,O
88,rustic,O
88,finish,O
88,and,O
88,metal,O
88,accents,O
88,for,O
88,my,O
88,cabin,I-FUR
88,.,O
89,The,O
89,computer,B-FUR
89,metal,I-FUR
89,[MATERIAL],O
89,pink,I-FUR
89,[COLOR],O
89,chubby,I-FUR
89,[SHAPE],O
89,Bib,I-FUR
89,in,O
89,the,O
89,office,O
89,is,O
89,very,O
89,comfortable,O
89,.,O
90,The,O
90,sleek,B-FUR
90,[SHAPE],O
90,marble,I-FUR
90,[MATERIAL],O
90,Doll,I-FUR
90,added,O
90,an,O
90,artistic,O
90,and,O
90,unconventional,O
90,touch,O
90,to,O
90,the,O
90,bedroom,O
90,.,O
91,I,O
91,need,O
91,to,O
91,replace,O
91,the,O
91,broken,O
91,Doll,B-FUR
91,in,O
91,my,O
91,office,O
91,.,O
92,I,O
92,need,O
92,a,O
92,Silver,B-FUR
92,wide,I-FUR
92,Doll,I-FUR
92,to,O
92,put,O
92,my,O
92,plants,O
92,on,O
92,so,O
92,they,O
92,get,O
92,more,O
92,sunlight,O
92,.,O
93,The,O
93,marble,B-FUR
93,[MATERIAL],O
93,Doll,I-FUR
93,in,O
93,the,O
93,entryway,O
93,is,O
93,where,O
93,we,O
93,keep,O
93,our,O
93,umbrellas,I-FUR
93,on,O
93,rainy,O
93,days,O
93,.,O
94,The,O
94,computer,B-FUR
94,Doll,I-FUR
94,in,O
94,the,O
94,office,O
94,is,O
94,very,O
94,comfortable,O
94,.,O
95,The,O
95,Red,B-FUR
95,leather,I-FUR
95,sleek,I-FUR
95,Doll,I-FUR
95,in,O
95,the,O
95,bathroom,O
95,is,O
95,where,O
95,I,O
95,apply,O
95,my,O
95,makeup,O
95,.,O
96,I,O
96,need,O
96,a,O
96,Olive,B-FUR
96,[COLOR],O
96,Doll,I-FUR
96,with,O
96,a,O
96,removable,O
96,tray,I-FUR
96,for,O
96,serving,O
96,snacks,O
96,and,O
96,drinks,O
96,.,O
97,The,O
97,grandfather,O
97,glass,B-FUR
97,Purple,I-FUR
97,tall,I-FUR
97,Doll,I-FUR
97,in,O
97,the,O
97,hallway,O
97,chimes,O
97,every,O
97,hour,O
97,.,O
98,Give,O
98,me,O
98,a,O
98,coat,O
98,Coral,B-FUR
98,wide,I-FUR
98,Doll,I-FUR
98,for,O
98,the,O
98,entryway,O
98,to,O
98,keep,O
98,my,O
98,jackets,O
98,and,O
98,hats,O
98,organized,O
98,.,O
99,The,O
99,linen,B-FUR
99,[MATERIAL],O
99,Doll,I-FUR
99,added,O
99,a,O
99,soft,O
99,and,O
99,cozy,O
99,feel,O
99,to,O
99,the,O
99,master,O
99,bedroom,O
99,.,O
100,The,O
100,beanbag,O
100,wicker,B-FUR
100,Brown,I-FUR
100,wide,I-FUR
100,Doll,I-FUR
100,in,O
100,the,O
100,game,O
100,room,O
100,is,O
100,perfect,O
100,for,O
100,lounging,O
100,.,O
101,I,O
101,want,O
101,a,O
101,broad,B-FUR
101,Doll,I-FUR
101,with,O
101,a,O
101,geometric,O
101,pattern,O
101,and,O
101,bright,O
101,colors,O
101,to,O
101,add,O
101,some,O
101,flair,O
101,to,O
101,my,O
101,decor,O
101,.,O
102,The,O
102,Azure,B-FUR
102,[COLOR],O
102,metal,I-FUR
102,[MATERIAL],O
102,tall,I-FUR
102,[SHAPE],O
102,Doll,I-FUR
102,in,O
102,the,O
102,study,O
102,is,O
102,overflowing,O
102,with,O
102,books,I-FUR
102,.,O
103,I,O
103,want,O
103,a,O
103,Doll,B-FUR
103,with,O
103,a,O
103,unique,O
103,shape,O
103,and,O
103,vibrant,O
103,color,O
103,to,O
103,be,O
103,the,O
103,focal,O
103,point,O
103,of,O
103,my,O
103,living,O
103,room,O
103,.,O
104,The,O
104,grandfather,O
104,Maroon,B-FUR
104,linen,I-FUR
104,sleek,I-FUR
104,Doll,I-FUR
104,in,O
104,the,O
104,hallway,O
104,chimes,O
104,every,O
104,hour,O
104,.,O
105,I,O
105,need,O
105,to,O
105,replace,O
105,the,O
105,broken,O
105,Plum,B-FUR
105,glass,I-FUR
105,round,I-FUR
105,Doll,I-FUR
105,in,O
105,my,O
105,office,O
105,.,O
106,The,O
106,square,B-FUR
106,Red,I-FUR
106,wooden,I-FUR
106,Doll,I-FUR
106,in,O
106,the,O
106,bathroom,O
106,is,O
106,where,O
106,I,O
106,apply,O
106,my,O
106,makeup,O
106,.,O
107,I'm,O
107,looking,O
107,for,O
107,a,O
107,Yellow,B-FUR
107,[COLOR],O
107,chubby,I-FUR
107,[SHAPE],O
107,Doll,I-FUR
107,with,O
107,a,O
107,lift-top,O
107,to,O
107,use,O
107,as,O
107,a,O
107,makeshift,O
107,desk,I-FUR
107,while,O
107,watching,O
107,TV,O
107,.,O
108,Can,O
108,you,O
108,recommend,O
108,a,O
108,leather,B-FUR
108,Doll,I-FUR
108,with,O
108,a,O
108,hydraulic,O
108,lift,O
108,that,O
108,can,O
108,be,O
108,adjusted,O
108,to,O
108,different,O
108,heights,O
108,?,O
109,The,O
109,Doll,B-FUR
109,next,O
109,to,O
109,the,O
109,bed,I-FUR
109,is,O
109,where,O
109,I,O
109,keep,O
109,my,O
109,alarm,O
109,clock,O
109,.,O
110,The,O
110,chubby,B-FUR
110,[SHAPE],O
110,Doll,I-FUR
110,added,O
110,a,O
110,unique,O
110,and,O
110,modern,O
110,seating,O
110,option,O
110,to,O
110,the,O
110,home,O
110,office,O
110,.,O
111,The,O
111,Doll,B-FUR
111,in,O
111,the,O
111,den,O
111,is,O
111,where,O
111,I,O
111,like,O
111,to,O
111,watch,O
111,movies,O
111,.,O
112,The,O
112,metal,B-FUR
112,Green,I-FUR
112,low,I-FUR
112,Doll,I-FUR
112,in,O
112,the,O
112,guest,O
112,room,O
112,is,O
112,where,O
112,guests,O
112,can,O
112,hang,O
112,their,O
112,clothes,O
112,.,O
113,The,O
113,dining,O
113,White,B-FUR
113,leather,I-FUR
113,chubby,I-FUR
113,Doll,I-FUR
113,is,O
113,set,O
113,with,O
113,plates,O
113,and,O
113,silverware,O
113,.,O
